Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
14-07-2025;07:00:00;14-07-2025;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,009;kWh;Uitgelezen;
14-07-2025;07:00:00;14-07-2025;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
14-07-2025;07:15:00;14-07-2025;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,010;kWh;Uitgelezen;
14-07-2025;07:15:00;14-07-2025;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
14-07-2025;07:30:00;14-07-2025;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;07:30:00;14-07-2025;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,011;kWh;Uitgelezen;
14-07-2025;07:45:00;14-07-2025;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;07:45:00;14-07-2025;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,038;kWh;Uitgelezen;
14-07-2025;08:00:00;14-07-2025;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;08:00:00;14-07-2025;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,051;kWh;Uitgelezen;
14-07-2025;08:15:00;14-07-2025;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;08:15:00;14-07-2025;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,103;kWh;Uitgelezen;
14-07-2025;08:30:00;14-07-2025;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;08:30:00;14-07-2025;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,109;kWh;Uitgelezen;
14-07-2025;08:45:00;14-07-2025;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;08:45:00;14-07-2025;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,088;kWh;Uitgelezen;
14-07-2025;09:00:00;14-07-2025;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;09:00:00;14-07-2025;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,155;kWh;Uitgelezen;
14-07-2025;09:15:00;14-07-2025;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;09:15:00;14-07-2025;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,159;kWh;Uitgelezen;
14-07-2025;09:30:00;14-07-2025;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;09:30:00;14-07-2025;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,121;kWh;Uitgelezen;
14-07-2025;09:45:00;14-07-2025;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;09:45:00;14-07-2025;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,182;kWh;Uitgelezen;
14-07-2025;10:00:00;14-07-2025;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;10:00:00;14-07-2025;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,276;kWh;Uitgelezen;
14-07-2025;10:15:00;14-07-2025;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;10:15:00;14-07-2025;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,229;kWh;Uitgelezen;
14-07-2025;10:30:00;14-07-2025;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;10:30:00;14-07-2025;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,262;kWh;Uitgelezen;
14-07-2025;10:45:00;14-07-2025;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;10:45:00;14-07-2025;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,250;kWh;Uitgelezen;
14-07-2025;11:00:00;14-07-2025;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;11:00:00;14-07-2025;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,192;kWh;Uitgelezen;
14-07-2025;11:15:00;14-07-2025;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;11:15:00;14-07-2025;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,288;kWh;Uitgelezen;
14-07-2025;11:30:00;14-07-2025;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;11:30:00;14-07-2025;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,316;kWh;Uitgelezen;
14-07-2025;11:45:00;14-07-2025;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;11:45:00;14-07-2025;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,571;kWh;Uitgelezen;
14-07-2025;12:00:00;14-07-2025;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;12:00:00;14-07-2025;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,396;kWh;Uitgelezen;
14-07-2025;12:15:00;14-07-2025;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;12:15:00;14-07-2025;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,543;kWh;Uitgelezen;
14-07-2025;12:30:00;14-07-2025;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;12:30:00;14-07-2025;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,418;kWh;Uitgelezen;
14-07-2025;12:45:00;14-07-2025;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;12:45:00;14-07-2025;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,435;kWh;Uitgelezen;
14-07-2025;13:00:00;14-07-2025;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;13:00:00;14-07-2025;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,499;kWh;Uitgelezen;
14-07-2025;13:15:00;14-07-2025;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;13:15:00;14-07-2025;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,474;kWh;Uitgelezen;
14-07-2025;13:30:00;14-07-2025;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;13:30:00;14-07-2025;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,347;kWh;Uitgelezen;
14-07-2025;13:45:00;14-07-2025;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;13:45:00;14-07-2025;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,536;kWh;Uitgelezen;
14-07-2025;14:00:00;14-07-2025;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;14:00:00;14-07-2025;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,461;kWh;Uitgelezen;
14-07-2025;14:15:00;14-07-2025;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;14:15:00;14-07-2025;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,482;kWh;Uitgelezen;
14-07-2025;14:30:00;14-07-2025;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;14:30:00;14-07-2025;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,499;kWh;Uitgelezen;
14-07-2025;14:45:00;14-07-2025;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;14:45:00;14-07-2025;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,406;kWh;Uitgelezen;
14-07-2025;15:00:00;14-07-2025;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;15:00:00;14-07-2025;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,149;kWh;Uitgelezen;
14-07-2025;15:15:00;14-07-2025;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;15:15:00;14-07-2025;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,227;kWh;Uitgelezen;
14-07-2025;15:30:00;14-07-2025;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;15:30:00;14-07-2025;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,492;kWh;Uitgelezen;
14-07-2025;15:45:00;14-07-2025;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;15:45:00;14-07-2025;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,670;kWh;Uitgelezen;
14-07-2025;16:00:00;14-07-2025;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;16:00:00;14-07-2025;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,794;kWh;Uitgelezen;
14-07-2025;16:15:00;14-07-2025;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;16:15:00;14-07-2025;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,475;kWh;Uitgelezen;
14-07-2025;16:30:00;14-07-2025;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;16:30:00;14-07-2025;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,772;kWh;Uitgelezen;
14-07-2025;16:45:00;14-07-2025;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;16:45:00;14-07-2025;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,685;kWh;Uitgelezen;
14-07-2025;17:00:00;14-07-2025;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;17:00:00;14-07-2025;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,736;kWh;Uitgelezen;
14-07-2025;17:15:00;14-07-2025;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;17:15:00;14-07-2025;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,703;kWh;Uitgelezen;
14-07-2025;17:30:00;14-07-2025;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;17:30:00;14-07-2025;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,827;kWh;Uitgelezen;
14-07-2025;17:45:00;14-07-2025;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;17:45:00;14-07-2025;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,750;kWh;Uitgelezen;
14-07-2025;18:00:00;14-07-2025;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;18:00:00;14-07-2025;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,630;kWh;Uitgelezen;
14-07-2025;18:15:00;14-07-2025;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;18:15:00;14-07-2025;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,681;kWh;Uitgelezen;
14-07-2025;18:30:00;14-07-2025;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;18:30:00;14-07-2025;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,568;kWh;Uitgelezen;
14-07-2025;18:45:00;14-07-2025;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;18:45:00;14-07-2025;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,365;kWh;Uitgelezen;
14-07-2025;19:00:00;14-07-2025;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;19:00:00;14-07-2025;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,435;kWh;Uitgelezen;
14-07-2025;19:15:00;14-07-2025;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;19:15:00;14-07-2025;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,476;kWh;Uitgelezen;
14-07-2025;19:30:00;14-07-2025;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;19:30:00;14-07-2025;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,407;kWh;Uitgelezen;
14-07-2025;19:45:00;14-07-2025;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;19:45:00;14-07-2025;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,267;kWh;Uitgelezen;
14-07-2025;20:00:00;14-07-2025;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;20:00:00;14-07-2025;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,167;kWh;Uitgelezen;
14-07-2025;20:15:00;14-07-2025;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;20:15:00;14-07-2025;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,038;kWh;Uitgelezen;
14-07-2025;20:30:00;14-07-2025;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;20:30:00;14-07-2025;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,006;kWh;Uitgelezen;
14-07-2025;20:45:00;14-07-2025;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
14-07-2025;20:45:00;14-07-2025;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,037;kWh;Uitgelezen;
14-07-2025;21:00:00;14-07-2025;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
14-07-2025;21:00:00;14-07-2025;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,021;kWh;Uitgelezen;
14-07-2025;21:15:00;14-07-2025;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,006;kWh;Uitgelezen;
14-07-2025;21:15:00;14-07-2025;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,002;kWh;Uitgelezen;
14-07-2025;21:30:00;14-07-2025;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,030;kWh;Uitgelezen;
14-07-2025;21:30:00;14-07-2025;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;21:45:00;14-07-2025;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,068;kWh;Uitgelezen;
14-07-2025;21:45:00;14-07-2025;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;22:00:00;14-07-2025;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,073;kWh;Uitgelezen;
14-07-2025;22:00:00;14-07-2025;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;22:15:00;14-07-2025;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,058;kWh;Uitgelezen;
14-07-2025;22:15:00;14-07-2025;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;22:30:00;14-07-2025;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,040;kWh;Uitgelezen;
14-07-2025;22:30:00;14-07-2025;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;22:45:00;14-07-2025;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,038;kWh;Uitgelezen;
14-07-2025;22:45:00;14-07-2025;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;23:00:00;14-07-2025;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,032;kWh;Uitgelezen;
14-07-2025;23:00:00;14-07-2025;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;23:15:00;14-07-2025;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,048;kWh;Uitgelezen;
14-07-2025;23:15:00;14-07-2025;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;23:30:00;14-07-2025;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,076;kWh;Uitgelezen;
14-07-2025;23:30:00;14-07-2025;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
14-07-2025;23:45:00;15-07-2025;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,062;kWh;Uitgelezen;
14-07-2025;23:45:00;15-07-2025;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;00:00:00;15-07-2025;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
15-07-2025;00:00:00;15-07-2025;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;00:15:00;15-07-2025;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,038;kWh;Uitgelezen;
15-07-2025;00:15:00;15-07-2025;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;00:30:00;15-07-2025;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,038;kWh;Uitgelezen;
15-07-2025;00:30:00;15-07-2025;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;00:45:00;15-07-2025;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,035;kWh;Uitgelezen;
15-07-2025;00:45:00;15-07-2025;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;01:00:00;15-07-2025;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,069;kWh;Uitgelezen;
15-07-2025;01:00:00;15-07-2025;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;01:15:00;15-07-2025;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,065;kWh;Uitgelezen;
15-07-2025;01:15:00;15-07-2025;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;01:30:00;15-07-2025;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,057;kWh;Uitgelezen;
15-07-2025;01:30:00;15-07-2025;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;01:45:00;15-07-2025;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,041;kWh;Uitgelezen;
15-07-2025;01:45:00;15-07-2025;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;02:00:00;15-07-2025;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,039;kWh;Uitgelezen;
15-07-2025;02:00:00;15-07-2025;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;02:15:00;15-07-2025;02:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,039;kWh;Uitgelezen;
15-07-2025;02:15:00;15-07-2025;02:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;02:30:00;15-07-2025;02:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;
15-07-2025;02:30:00;15-07-2025;02:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;02:45:00;15-07-2025;03:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,065;kWh;Uitgelezen;
15-07-2025;02:45:00;15-07-2025;03:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;03:00:00;15-07-2025;03:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,056;kWh;Uitgelezen;
15-07-2025;03:00:00;15-07-2025;03:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;03:15:00;15-07-2025;03:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
15-07-2025;03:15:00;15-07-2025;03:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;03:30:00;15-07-2025;03:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,040;kWh;Uitgelezen;
15-07-2025;03:30:00;15-07-2025;03:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;03:45:00;15-07-2025;04:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,039;kWh;Uitgelezen;
15-07-2025;03:45:00;15-07-2025;04:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;04:00:00;15-07-2025;04:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,047;kWh;Uitgelezen;
15-07-2025;04:00:00;15-07-2025;04:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;04:15:00;15-07-2025;04:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,074;kWh;Uitgelezen;
15-07-2025;04:15:00;15-07-2025;04:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;04:30:00;15-07-2025;04:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,055;kWh;Uitgelezen;
15-07-2025;04:30:00;15-07-2025;04:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;04:45:00;15-07-2025;05:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
15-07-2025;04:45:00;15-07-2025;05:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;05:00:00;15-07-2025;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,041;kWh;Uitgelezen;
15-07-2025;05:00:00;15-07-2025;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;05:15:00;15-07-2025;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,039;kWh;Uitgelezen;
15-07-2025;05:15:00;15-07-2025;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;05:30:00;15-07-2025;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,037;kWh;Uitgelezen;
15-07-2025;05:30:00;15-07-2025;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;05:45:00;15-07-2025;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,062;kWh;Uitgelezen;
15-07-2025;05:45:00;15-07-2025;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
15-07-2025;06:00:00;15-07-2025;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,065;kWh;Uitgelezen;
